hotel,star,review,real_date
전주 시그니처 호텔,10.0,좋아요  전주역 가깝고   직원분들 친절하고요청에 대한 빠른피드백 주셔서 좋았습니다참고로 티비가 안되서 요청드렸는데 남직원 두분이 최선을 다해주셔도 안되었던 헤프닝이 있었습니다  이부분에 대해 다양하게 배상 해주시려고 노력하셨습니다  비즈니스로 방문드리고 일찍 체크아웃예정이라 감사한 마음만 잘 받고 갑니다  더보기,20230212
전주 시그니처 호텔,10.0,좋아요  전주역 가깝고   직원분들 친절하고요청에 대한 빠른피드백 주셔서 좋았습니다 ,20230212
전주 시그니처 호텔,10.0,숙소에 거울이 없어서 아쉬웠고 복도 방음 잘 안되고 옆 객실에서 문 닫는 소리가 잘나서 저한테는 조금 아쉬웠습니다   그것 빼고는 너무친절하셨고  배달 음식 남은 거 처리 어떻게 하냐고 물어봤을 때 잘 대응해 주셨고 오픈 한 지 얼마 안됐다고 커피세트      도 주셨어요   첫 전주여행이었는데 잘 머물다 갑니다 ,20230210
전주 시그니처 호텔,10.0,년 새롭게 오픈한 호텔이고 전주역 바로 인근에 위치해 있어 상당한 장점이 있습니다만   아직 비수기이고 홍보 초기인 점을 고려할때 손님이 많지는 않았습니다   이틀 숙박해 본 소감은 비즈니스 출장 목적이면서 다소 장기투숙이 필요한 분들은 숙소에서 옷도 리프레쉬하고 간단하게 데워먹고 빨래도 해결할 수 있어 아주 적당한 호텔 같았습니다   물론 여행목적으로 며칠 머물기에도 적절했고요     숙박비도 비교적 저렴하고 주차시설도 충분했으며 무엇보다 아침식사는 포함하길 추천 드립니다   직원분들이 상당히 노고가 많으신데 아직 오픈 초기고 비수기라 묵으시는 분들이 많지 않아 관계없는 제가 너무 안타까웠습니다   합리적인 가격에 비즈니스 출장 또는 단기 여행에 적합한 규모의 숙소로 생각되며 전주에 다시 여행할 경우 또 들르고 싶은 숙소입니다    더보기,20230210
전주 시그니처 호텔,10.0,잘쉬다갑니다,20230209
전주 시그니처 호텔,10.0,교통도 좋고   먹자골목도 가까워서 배달음식도 종류가 다양해요   무엇보다 깨끗하고   스타일러   커피포트   전자레인지 다 있어서 편의점 음식도 방 안에서 간단하게 먹을 수 있어요 ,20230206
전주 시그니처 호텔,10.0,넘좋았어요    조식도 좋구요,20230206
전주 시그니처 호텔,10.0,새 건물이라 깨끗하고 좋았어요  급하게 찾은 숙소인데 만족하고 잘 쉬다 갑니다 ,20230205
전주 시그니처 호텔,10.0,너무 좋았어요     ,20230205
전주 시그니처 호텔,10.0,깨끗하고 좋습니다 ,20230203
전주 시그니처 호텔,8.0,스타일러도 있고 오피스텔스러운 호텔이지만 출장때 숙박하기 좋아요,20230203
전주 시그니처 호텔,10.0,침대가 넘 푹신해서 출근 몬할뻔 했슴다 넘 편하게 쉬다 가용 대만족임니도 열일하셔유 아차차 조식 죤맛        안먹어본 사람 웁게 해주셔유      ,20230131
전주 시그니처 호텔,10.0,친절하고 괜찮아요   방음은 잘 안되네요 ,20230130
전주 시그니처 호텔,8.0,신축이라 깨끗하고 전주역 바로 옆이라 접근성도 좋았어요   주차장도 잘 되어있구요   스타일러 너무 편하고 매트리는 딱딱한편인데 그런 매트리스 좋아해서 잠도 잘 잤어요   티비도 크고 방도 소음차단 잘 되는 편이라 좋구요  그런데 새집냄새 너무 심하고 환기라도 하려고 했더니 문 너무 조금 열려서 환기도 불가능했습니다바닥에 먼지가 있는데  아직 묵은 사람이 없었던것 같아요  슬리퍼가 없어서 바닥 한번 닦고 사용했어요 ,20230128
전주 예다원펜션,10.0,주차공간도 있고     사장님께서 주변 볼거리와 맛집등을 잘알려주셔서 많은 도움이 됐음   화장실이 좀 작은거 빼고는 좋았음 ,20220808
전주 우아동 호텔 루나,10.0,넓고 깨끗하고 조용하고 너무 좋았어요편하게 잘 쉬었어요         ,20230412
전주 우아동 호텔 루나,10.0,남자친구랑 전주 놀러가서 이용했는데 너무 좋아영   샴푸   린스   바디워시  제가 좋아하는 브렌드 제품이고 개봉 날짜도 적어놔서 좋앗어요   침대도 푹신하고   다음에 또 전주가면 방문할께용 ,20230405
전주 우아동 호텔 루나,10.0,아주 좋습니다,20230601
전주 우아동 호텔 루나,10.0,깔끔하고 만족스러었습니다,20230601
전주 우아동 호텔 루나,10.0,정말 잘 쉬다갑니다 감사합니다,20230601
전주 우아동 호텔 루나,10.0,깔끔하고 쾌적하고 뭐하나 빠지는곳이없었어요 ,20230524
전주 우아동 호텔 루나,10.0,가면 항상 꿀잠자는곳입니다 침대완전추천,20230520
전주 우아동 호텔 루나,10.0,잘 쉬었다 갑니다 ,20230513
전주 우아동 호텔 루나,10.0,잘 쉬다갑니다,20230504
전주 우아동 호텔 루나,10.0,아주 좋습니다,20230502
전주 우아동 호텔 루나,10.0,언제나 만족스러운 곳입니다   ,20230427
전주 우아동 호텔 루나,8.0,잘 쉬고갑니다,20230426
전주 우아동 호텔 루나,8.0,자주 이용하는데 정말 맘에들어요 추천   ,20230423
전주 우아동 호텔 루나,8.0,가격대비깔끔라고 좋아요 주차공간도 있고 추천추천   ,20230423
전주 우아동 호텔 루나,10.0,아주아주 좋았  니다 ,20230422
전주 우아동 호텔 루나,10.0,방도 업그레이드 해주시고 수압도 적당      따뜻한 물도 잘 나와용,20230417
전주 우아동 호텔 루나,10.0,좋았습니다,20230413
전주 우아동 호텔 루나,10.0,이번달 출장도 잘 쉬었다 갑니다     ,20230408
전주 우아동 호텔 루나,8.0,깔끔하고 잘 쉬다가요,20230406
전주 우아동 호텔 루나,10.0,깔끔쓰합니다,20230331
전주 우아동 호텔 루나,8.0,시설 괜찮습니다   한번쯤 갈만해요,20230329
전주 우아동 호텔 루나,8.0,가성비  좋은  또 오고 싶은 곳이었어요  추가요금이 다른 곳 보다 비싸긴 하지만만족 스러운 곳입니다   ,20230327
전주 우아동 호텔 루나,10.0,출장 중 잘 쉬고 갑니다,20230323
전주 우아동 호텔 루나,10.0,출장 중 잘 쉬고 갑니다,20230323
전주 우아동 호텔 루나,10.0,진주에서 이렇게 깨끗하고 저렴없습니다,20230322
전주 우아동 호텔 루나,8.0,그럭저럭 괜찮아요,20230322
전주 우아동 호텔 루나,10.0,깔끔하고 좋았습니다   여러모로 위생에 많이 신경쓰신게 느껴져서 만족스러웠어요   잘 쉬다 갑니당,20230322
전주 우아동 호텔 루나,10.0,가성비 았어요,20230320
전주 우아동 호텔 루나,10.0,항상 친절하고 조아요,20230319
전주 우아동 호텔 루나,8.0,감사합니디,20230315
전주 우아동 호텔 루나,10.0,좋아요 친절해용,20230314
전주 우아동 호텔 루나,10.0,좋아요 친절해용,20230314
전주 우아동 호텔 루나,8.0,다음에 또 들르겠습니다 ,20230314
전주 우아동 호텔 루나,8.0,방이 좀 추운거말고는 좋았어여,20230313
전주 우아동 호텔 루나,10.0,잘 쉬었다 갑니다 ,20230308
전주 우아동 호텔 루나,10.0,매번 전주골프에 가면 늘 묵는 숙소인데이번에도 편히 잘 쉬고 왔어요    침대시트도 넘 깨끗했어요,20230306
전주 우아동 호텔 루나,10.0,다음에 또 이용할게용,20230305
전주 우아동 호텔 루나,10.0,다음에 또 이용할게용,20230305
전주 우아동 호텔 루나,10.0,좋았어요 ,20230304
전주 우아동 호텔 루나,10.0,전주 어디를 가도 영화를 볼때 만큼은 루나가 최고입니다     청결도 최고에요 ,20230301
전주 우아동 호텔 루나,10.0,전주 어디를 가도 영화를 볼때 만큼은 루나가 최고입니다     청결도 최고에요 ,20230301
전주 우아동 호텔 루나,8.0,위생에 신경많이 쓰신듯한 느낌이에요      주말이였는데 시끄럽지도 않고 잘 쉬다왔어요   ,20230228
전주 우아동 호텔 루나,10.0,시설도 괜찮고아침에 먹을거리도 제공해 주셔서 좋네요최고,20230226
전주 우아동 호텔 루나,10.0,따뜻하고 청결하고 좋아요,20230226
전주 우아동 호텔 루나,8.0,깔끔하구좋습니다,20230226
전주 우아동 호텔 루나,6.0,좀 낡은 느낌에 외풍이 있어 추웠어요,20230225
전주 우아동 호텔 루나,10.0,푹쉬다가 갑니다  전주오면 또 들릴께요 ,20230220
전주 우아동 호텔 루나,10.0,단골이 되려구요     저렴한데 위생상태 완전 좋고   사장님이나 알바도 다 친절하고 시간도 길고   영화 전용 스피커도있고 그냥 최고에요   ,20230219
전주 우아동 호텔 루나,10.0,단골이 되려구요     저렴한데 위생상태 완전 좋고   사장님이나 알바도 다 친절하고 시간도 길고   영화 전용 스피커도있고 그냥 최고에요   ,20230219
전주 우아동 호텔 루나,10.0,단골이 되려구요     저렴한데 위생상태 완전 좋고   사장님이나 알바도 다 친절하고 시간도 길고   영화 전용 스피커도있고 그냥 최고에요   ,20230219
전주 우아동 호텔 루나,10.0,너무친절하시고 편하게 잘묵고가요 침대너무푹신하고좋아요 꿀잠   ,20230218
전주 우아동 호텔 루나,8.0,깔끔하구좋아요,20230210
전주 우아동 호텔 루나,8.0,깨끗해요 여기 ,20230208
전주 우아동 호텔 루나,10.0,구욷 좋앗어요,20230203
전주 우아동 호텔 루나,10.0,깨끗하고 주차가 편리합니다,20230202
전주 우아동 호텔 루나,10.0,좋습니다     ,20230201
전주 우아동 호텔 루나,10.0,엄청 청결하고 너무 잘잤습니다,20230123
전주 우아동 호텔 루나,10.0,영화관같았어요   사장님도 엄청 친절해요 ,20230121
전주 우아동 호텔 루나,8.0,깔끔하구좋아요,20230118
전주 우아동 호텔 루나,10.0,깔끔하고 서비스 좋고 따뜻하고 다 좋았어요   재방문 의사 있습니다 ,20230116
전주 우아동 호텔 루나,8.0,좋습니다 ,20230116
전주 우아동 호텔 루나,10.0,너무너무 좋았습니당   ,20230115
전주 우아동 호텔 루나,10.0,하루 푹 쉬다 왔습니다,20230115
전주 우아동 호텔 루나,10.0,너무 만족스러운 숙소입니다청결은 기본      세세한 배려가 느껴지는 숙소입니다,20230112
전주 우아동 호텔 루나,10.0,출장이 연장되어 추가로 숙박했습니다잘 관리하시는 숙소라는 느낌을 받았습니다간식거리도 풍부하고요 간식거리로 간단하게 아침 식사도 가능합니다오늘 하루 더 숙박예정입니다더보기,20230111
전주 우아동 호텔 루나,10.0,지인 추천으로 가보았는데 너무 만족스럽습니다곧 재 방문 예정입니다,20230110
전주 우아동 호텔 루나,8.0,잘 쉬었습니다   ,20230109
전주 우아동 호텔 루나,10.0,깔끔하고 사장님 센스가 여기저기 잘 보입니다,20230109
전주 우아동 호텔 루나,10.0,이번달도 잘 쉬고 갑니다 ,20230109
전주 우아동 호텔 루나,10.0,전주오면 고민없이 여깁니다  잘 쉬다갑니다 ,20230106
전주 우아동 호텔 루나,10.0,항상만족합니다,20230104
전주 우아동 호텔 루나,10.0,전주 박으로 여행갔는데 진짜 숙소 가성비 짱이에요 비품도 많고 사장님들도 엄청 친절하시구 다만 근처가 다 모텔 존  노래방 존이라서 좀 아쉬웠어요 여행으로 알아보시는거면 한옥마을 쪽으러 보시고 조용하게 숙소에 오래 계실거면 여기 진짜 강추에여     ,20230102
전주 우아동 호텔 루나,10.0,방음도 그렇고 전체적으로 엄청 좋아요     호텔같아요 그리고 룸업그레이드 해주신거 진짜 감사합니다   ,20230101
전주 우아동 호텔 루나,10.0,전주에서 젤 좋음,20230101
전주 우아동 호텔 루나,10.0,전국 여행중인데 진심 호텔 맛집    가족들 코로나로 집에 못몰라가고 일주일째 숙박중인데      일도하면서    모든 것이 마음에 속들어 계속 한곳에서 숙박중입니다  좋습니다       ,20221231
전주 우아동 호텔 루나,10.0,좋아요오     ,20221231
전주 우아동 호텔 루나,8.0,깔끔하고좋아요,20221229
전주 우아동 호텔 루나,10.0,일째 계속 숙소 사용중인데 불편함이 전혀없네요  일요일부터 금요일까지   총박인데    룸을 동일방으로 정해주셔서   낮시간에도 편안하게 사용중입니다 중간에 알아서 룸 청소해주시고 수건하고 음료도 채워주시고 서비스 최고입니다  층 프론트앞쪽에 간식도 이용할수있고   최애숙소입니다   여기저기 다른 숙소를 찻을필요성을 못느끼는 곳이네요      숙소의 기본은 청결인데   관리가 잘된곳입니다더보기,20221229
전주 우아동 호텔 루나,10.0,모든게 완벽합니다다음에 전주가면 또 들리겠습니다,20221228
전주 우아동 호텔 루나,10.0,잘 쉬었다 갑니다 ,20221228
전주 우아동 호텔 루나,10.0,깨끗하고 좋아요,20221227
전주 우아동 호텔 루나,10.0,사장님이 친절하세요   방 가격도 저렴하고 화장실도 넓어서 좋았어요  제가 묵은 방은 세면데가 다른 후기와 다르게 욕실에 있었어요 티비가 침대와 가까이 있고프론트 앞에 토스트나 커피 이런게 잘 구비되어있어서 아침에 먹고 갔어요  다른 후기들 보니 청결하다고 해서 여기로 선택했는데 후기들 말 처럼 청결도 좋았고 무엇보다 사장님이 친절하셔서 너무 좋았어요 더보기,20221226
전주 우아동 호텔 루나,10.0,부족한게 없네요        일단  주인분께서 넘 친절하시고 룸이 깔끔합니다   침대도 좋은 침대를 써서 느낌도 좋고   이불도 냄새없이 세탁이 잘되어 꿀잠을 잤습니다   욕실도 깔끔하고 물 수압도 좋습니다   룸 내부에는   대형외에 공기청정기까지 구비되어있습니다  실제 사용은 하지않았습니다만  특이한 것은 욕실말고   룸에 원형세면기가 있어 양치나 손을 씻을 수있어 편리했습니다   그리고 프론티에 간단한 간식도 준비해주었네요  아침 출근할때  삶은계란   소금  두유 챙겨서 식사했습니다  원래 박해보고 숙소 상태가 좋으면 추가연장할려고했는데 넘 마음이 흡족해져 월요일부터 금요일까지 일   추가하고   주말에는 서울다녀오고나서 다시 월화 이틀 더 연징했습니다  숙소 예악할때 쿠폰을 사용해서 좀 더 저렴하게 이용할 수있어  더 좋았습니다    강추네요    더보기,20221226
