hotel,star,review,date,real_date
전주 우아동 호텔 젠,3,후기보고 기대 많이 하고 갔는데 ㅜㅜ기대 이상은 아니고 깔끔하긴해요! 실속형이라 어쩔 수 없다고 생각합니당! 근데 담배냄새가 건물 자체사 너무 심했어요ㅠㅠ,2023.04.02,2023.04.02
전주 우아동 호텔 젠,2,방은  넓고 깨끗해 보였는데..수압이.진짜 너무 약해서 샤워하기 힘들정도.. 게다가 바퀴벌레가 나와서 너무 놀랐네요너무 오랜만에 봤네요... 바퀴벌레.늦은 시간 급하게 잡은 곳으로 일단 참고 잤네요 에효 ㅠㅠ더보기,2023.04.02,2023.04.02
전주 우아동 호텔 젠,5,잘쉬다가 갑니다^^,2023.04.01,2023.04.01
전주 우아동 호텔 젠,5,가성비 좋은곳.,2023.03.31,2023.03.31
전주 우아동 호텔 젠,5,일주일째 지네고있는데요직원분들 모두친절하시고잘해주셔서너무좋아요ㅋㅋ,2023.03.30,2023.03.30
전주 우아동 호텔 젠,5,잘쉬다가요,2023.03.29,2023.03.29
전주 우아동 호텔 젠,5,가격대비 너무 좋아요 수압은 약했어요 ㅠㅠ,2023.03.29,2023.03.29
전주 우아동 호텔 젠,5,좋았어요!,2023.03.29,2023.03.29
전주 우아동 호텔 젠,5,다좋은데요 ㅋ배그안돌아가요ㅎㅎ그거빼고는좋아요ㅋ,2023.03.28,2023.03.28
전주 우아동 호텔 젠,4,가격대비는 만족했습니다만 방음이좀아쉽네요^^ 가성비는 매우좋습니다,2023.03.28,2023.03.28
전주 우아동 호텔 젠,5,넓고 깔끔했습니다,2023.03.27,2023.03.27
전주 우아동 호텔 젠,3,좋았는데 507호가 더 좋음,2023.03.27,2023.03.27
전주 우아동 호텔 젠,5,자주애용중,2023.03.27,2023.03.27
전주 우아동 호텔 젠,5,매우 좋음,2023.03.26,2023.03.26
전주 우아동 호텔 젠,5,매우 좋음,2023.03.26,2023.03.26
전주 우아동 호텔 젠,5,체크아웃이 오후2시라서 더 좋음,2023.03.25,2023.03.25
전주 우아동 호텔 젠,5,매우 조용하고 좋음,2023.03.25,2023.03.25
전주 우아동 호텔 젠,5,깨끗해요!!!!!! 좋아요,2023.03.23,2023.03.23
전주 우아동 호텔 젠,5,퇴실시간이 오후2시여서 전날 마신 술 다 깨도록푹 자고 일어나도 시간이 남았어요ㅎ,2023.03.22,2023.03.22
전주 우아동 호텔 젠,5,좋아요 방도 좋고 화장실도 문으로 분리되어잇어서 편해려,2023.03.22,2023.03.22
전주 우아동 호텔 젠,5,좋아요 방도 좋고 화장실도 문으로 분리되어잇어서 편해려,2023.03.22,2023.03.22
전주 우아동 호텔 젠,4,컴퓨터 렉걸리는거 빼고 나머지는 다 좋아요,2023.03.20,2023.03.20
전주 청나루한옥펜션,4,덕분에 따뜻하게 지내다가 갑니다. 한복입고 추웠는데 저녁에 땀빼면서 온돌에 잤어요 굿굿,2023.04.10,2023.04.10
전주 청나루한옥펜션,5,"한옥마을 안에 위치해 있어서 접근성이 좋았고, 숙소가 깔끔해서 좋았습니다😊 가성비 좋은 숙소입니다👍",2023.03.26,2023.03.26
전주 청나루한옥펜션,4,가성비가 좋은 숙소입니다.중심지에 있어서 편리하고 사장님이 친절합니다.3인이 지내기 조금 작지만 전주 한옥숙소 특성상 이해가 됩니다.,2022.10.23,2022.10.23
전주 청나루한옥펜션,5,"사장님 진짜 친절하시고, 괜찮은 맛집 추천 문자도 주시고 최고였어요! 30개월 아기랑 같이 갔는데 이불도 하나 더 챙겨주시고 비가 많이 와서 방이 습할까 보일러 틀어주냐고도 물어봐주시고 친절 그 자체 였습니다! 다음에 또 가고 싶어요:-)",2022.08.15,2022.08.15
전주 청나루한옥펜션,5,친절하시고 청결해서 좋았어요,2022.05.01,2022.05.01
전주 청나루한옥펜션,5,한옥마을 안에 있어서 더 좋았고 주인아주머니가 엄청 친절하셔서 좋았어요 친구들과 좋은 추억만들도 갑니다 ㅎㅎ,2022.05.01,2022.05.01
전주 어울림 한옥스테이,5,방과 욕실 모두 깔끔한게 너무 좋앗어요~!,2020.06.18,2020.06.18
전주 어울림 한옥스테이,5,"숙소를 고를때 가장 중요한 ⭐️위치, 청결⭐️전부 갖추고 있는 숙소예요.(너무 깨끗해서 남자친구가 이번에 생긴 곳이냐고 했어요 ㅋㅋ)한옥마을 안쪽에 많은 게스트하우스가 있지만 찾아가기 쉽고, 시끄러울 수도 있다고 생각했는데 작은 골목 안쪽에 있어서 그런지 조용했어요.사실 숙소에 위치, 청결, 불친절, 방음 등등 흠이 하나쯤은 있잖아요? 제가 개인적으로 생각하는 이 곳의 흠은 이불이 너무 푹신푹신하고 포근해서 잠이 너무 잘와요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ 남자친구랑 잠깐만 쉬고 밤에 야경구경하러 가기로 했는데 이불에서 나오기 싫어서 혼났습니다ㅠㅠ다른 곳에 놀러가면 주방에 있는 식기류 사용하는게 찝찝해서 안 쓴적도 많이 있는데 주방도 너무 깨끗해서 필요한 것들 사용도 했어요.다음에 또 오고싶다 라고 생각했던 숙소가 몇 없는데 이곳은 전주 올때마다 재방문 예약입니다!!♥️너무 친절하고 편하게 대해주셔서 잘 쉬었다가요.^^ps. 다른 후기에 집 화장실보다 여기가 더 깨끗하다는 후기를 봤는데 ㅋㅋㅋㅋㅋㅋㅋ 공감입니다!더보기",2020.01.05,2020.01.05
전주 어울림 한옥스테이,5,아침에 느긋하게 토스트도 즐길수 있고 너무 좋았어요,2022.02.21,2022.02.21
전주 어울림 한옥스테이,5,친절하시고 위치도 좋아요,2022.02.05,2022.02.05
전주 어울림 한옥스테이,5,좋았어요. 잘쉬다갑니다,2022.01.26,2022.01.26
전주 어울림 한옥스테이,5,전주한옥마을안에 있어서 관광하기 접근성이 정말 좋았습니다! 한옥이라 추울까봐 걱정했는데 방바닥도 뜨끈하게  난방잘되고 좋았습니다! 따뜻한 온수도 잘나왔어요~! 수건이랑 드라이기 칫솔 샴푸다 있어서 편함! 청실 생각보다 넓어서 사람 3명자기에 넉넉했어요~! 사장님도 친절하시고 집도예쁘고 만족합니당^-^!,2022.01.23,2022.01.23
전주 어울림 한옥스테이,3,방은 사진이랑 똑같이 생겼어요입구부터 정원이 생각보다 작구용방음이 진짜 심각하게 안됐어요..,2022.01.10,2022.01.10
전주 어울림 한옥스테이,5,18일 사회적거리두기 강화시작과 더불어 군산의 모든 박물관 미술관 등이 문을 닫았어요ㅠㅠ군산에서 빙판에 넘어져 허리가 아팠는데 뜨끈한 온돌방이 정말 도움이 되었답니다청결도와 아늑함 완전 만족스러웠어요위치도 한옥마을 안 둘러보기 편하고 풍경도 이쁘고 잘쉬다 갑니다~,2021.12.19,2021.12.19
전주 어울림 한옥스테이,5,"한옥마을 길거리 맛집이랑도 가깝고 바로 근처에 유명한 콩나물국밥집도 있어요^^ 무엇보다 숙소가 엄청 깨끗하고 침구류, 청소상태 모두 좋아요! 마당에 그네와 테이블도 있어 쉬기도 좋아요",2021.11.27,2021.11.27
전주 어울림 한옥스테이,5,친절하시고 좋았습니다. 추천드려요~,2021.10.30,2021.10.30
전주 어울림 한옥스테이,5,완전 깔끔하고 좋아요 !,2021.09.25,2021.09.25
전주 어울림 한옥스테이,5,문 열어놓고 분위기 좋게 자고 갔어요,2021.09.22,2021.09.22
전주 어울림 한옥스테이,5,진짜 분위기 너무좋고 숙소 깨끗하고 방안에 향이랑 이불 냄새도 너무 좋았어요!!!! 진짜 다음에도 오고싶어요ㅠㅠㅠ 다들여기오세요!!!! 편히 쉬었다가요 !!! 최고!!!!!,2021.09.16,2021.09.16
전주 어울림 한옥스테이,5,"전주 처음으로 와보고 한옥숙소도 처음해봤어요!정원이 너무 예뻐요! 사장님이 친절허시고 모기향도 피어주시더라구요 그리고 무엇보다 방이랑 화장실 모두 너무 청결해서 좋았어요 주변에 구경거리 먹을거리 다 가까워서 편해요!! 다음에 전주가면 예약해서 꼭 갈게요!!",2021.08.29,2021.08.29
전주 어울림 한옥스테이,5,숙소 분위기 완전 아기자기하고 방과 화장실은 정말 청결합니다. 사장님도 친절하게 전화받아주시고 수건도 넉넉하게 준비되어있어서 지내기 편했습니다.,2021.07.03,2021.07.03
전주 어울림 한옥스테이,5,침구류 아주 깨끗하고 사장님 정말 친절하시고 한옥 마을 내에 있어서 돌아다니기도 좋고 아아아주 만족스러웠습니다. 샤워기 수압도 짱 좋고 따뜻한 물도 잘 나오고 난방 냉방 다 좋습니다.마당에 있는 정원도 예쁩니다.,2021.06.09,2021.06.09
전주 어울림 한옥스테이,5,숙소가 너무 깨끗하고 좋아서전주여행 제대로 힐링했어요어울림 찐이야~~👍😄,2021.06.08,2021.06.08
전주 어울림 한옥스테이,4,좋았습니다,2021.05.22,2021.05.22
전주 어울림 한옥스테이,5,좋네요..깜끔합니다.,2021.05.06,2021.05.06
전주 어울림 한옥스테이,5,"한옥마을 숙소중 최고에요 한옥마을 중간에 있어서 거리도 좋고  깔끔해요밤늦게 옆방의 떠드는소리가 웅웅대며 좀 시끄러웠지만 참을만 했어요 ㅎㅎ온돌바덕 뜨뜻하고, 공용실에 커피 생수 다 있어요헤어드라이기 칫솔치약까지 다있어요~~!!깔끔하고  편하게 잘 이용했습니다^^더보기",2021.05.03,2021.05.03
전주 어울림 한옥스테이,5,방도 깨끗하고 방음도 잘되는거 같구 무엇보다 한옥마을에서 가까워서 좋았어요 ㅎㅎ 또 갈 의향있습니다 ㅎ 그리고 주인분의 친절한 안내로 숙소 찾는데에도 어려움이 없었습니다! 불편함없이 편히 쉬다갈 수 있었습니다!!,2021.05.01,2021.05.01
전주 어울림 한옥스테이,5,아이포함 3가족이 편하게 묵고 갑니다 ^^ 생각보다 조용하고~ 재방문 의사 있습니다.,2021.04.27,2021.04.27
전주 어울림 한옥스테이,5,잘 쉬었다 가고 한옥마을도 잘 구경했습니다,2021.04.23,2021.04.23
전주 어울림 한옥스테이,5,잘쉬다가갑니나,2021.04.19,2021.04.19
전주 어울림 한옥스테이,5,"편하게 쉬다가 갑니다!시험때문에 잠만 잘곳이 필요했는데방바닥이 뜨끈해서 푹잤습니다^^침구류 깨끗하고 냄새 좋았어요!",2021.04.13,2021.04.13
전주 어울림 한옥스테이,5,완전 좋아요!! 비도오고 제가 발목을 삐어서 쓰레기 못 치우고 나온게 죄송스러울 정도로 숙소 깨끗하구요!! 이불이랑 수건 햇볕 냄새 가득나서 깔끔합니다!! 화장실은 제가 다녀본 게하 중 역대급으로 청결하고 좋습니다! 다른 분들께 적극 강추 드립니다! 다만 방이 넘 더워서 그게 조금 아쉬웠어요!!,2021.03.28,2021.03.28
전주 어울림 한옥스테이,5,아늑하고 따뜻하고 깨끗하고 좋았습니다 나중에 또 오겠습니다,2021.03.14,2021.03.14
전주 어울림 한옥스테이,3,비대면 실천 하시는지 사장님 모습은 못보고 퇴실했네요,2021.02.18,2021.02.18
전주 어울림 한옥스테이,5,정말정말 좋았어요! 위치도 번화가랑 가까웠고 그렇다고 골목쪽에 있어서 시끄럽지도 않았습니다! 방도 정말 아늑하고 냄새도 정말 좋았어요 ㅜㅜㅜ 다음번에 전주에 오면 또 이곳을 예약할것 같습니다!,2021.02.13,2021.02.13
전주 어울림 한옥스테이,5,방이랑 화장실 모두 너무 깨끗하고 이불도 뽀송하고 좋은 냄새 나서 좋았어요. 방도 따뜻해서 정말 잘 쉬다가 갑니다~,2021.02.06,2021.02.06
전주 어울림 한옥스테이,5,좋아요 따숩고 이불깨끗하고 아기자기하고 이뻐료진짜 꿀잠 자고 왔습니다 >_<,2020.12.25,2020.12.25
전주 어울림 한옥스테이,5,너무깔끔하고 좋았어요♡♡,2020.10.19,2020.10.19
전주 어울림 한옥스테이,5,"한옥마을 내부라 돌아다니기 좋았고, 정말 깔끔했어요! 방이 작았지만 이불과 커텐이 예뻐서 기분 좋게 잤어요. 나오기 전에 비치된 커피와 빵도 맛있었도 , 마당도 귀엽고 만족스러웠어요!",2020.10.18,2020.10.18
전주 어울림 한옥스테이,5,"가성비갑인듯!화장실도 넓고 수압도 짱짱👍세상 조용하고 처음봤을땐, 작나?했던 방도 둘이서 쓰기 딱이예요!!!!👍👍다만 전주한옥마을이 코로나로 볼거리가 줄아서 아쉬워요.....ㅠ편하게 여유있게 머물다 갑니다!🙇‍♀️🙇‍♀️🙇‍♀️🙇‍♀️더보기",2020.09.26,2020.09.26
전주 어울림 한옥스테이,5,너무 깨끗하고 친절하시고 좋았어용담번에 또갈게용,2020.09.13,2020.09.13
전주 어울림 한옥스테이,5,좋았습니다,2020.08.25,2020.08.25
전주 어울림 한옥스테이,5,한옥마을 내부에 있어서 좋았어요 깨끗하고 개별화장실도 있구요 다음에 또 한옥마을 온다면 묵고싶어요,2020.08.03,2020.08.03
전주 어울림 한옥스테이,5,너무 추천 드립니다 진짜 재방문의사 1000000% 있어요 너무 깨끗하고 그냥 살고싶었어요 ㅠㅜㅠ 고무신 진짜 너무 편하구 귀여워요 ㅠㅜ 소소한 행복 엄청나게 얻고 갑니다 진짜 너무너무너무 좋아요 :),2020.06.06,2020.06.06
전주 어울림 한옥스테이,5,객실이 깨끗하고 이불도 푹신해서 좋았어요.문 열면 보이는 마당이 예쁘고 머문 날에 다른 사람이 없어서 조용하게 잘 쉬었어요~,2020.05.31,2020.05.31
전주 어울림 한옥스테이,5,일단 방 안도 그렇고 화장실도 너무너무 깨끗해서 좋았어요 찾는 것도 어렵지 않았고 전체적인 집은 좁은데 묵는 방은 그렇게 좁지 않더라구요 그래서 오~~ 했습니당 사장님도 너무 친절하시고 이불이 하얀 것도 마음에 들었어요 전체적으로 다 마음에 들었던 곳이에요 한옥마을 내부에 있어서 돌아다니기도 쉽고 다음에 또 전주를 온다면 다시 오고 싶네용,2020.05.03,2020.05.03
전주 어울림 한옥스테이,4,일단 전주 한옥마을에서도 중간쯤? 위치해있어 여기저기 돌아다니기 현하였고 방은 두명이서 자기에 아늑하고 의외로 따뜻했습니다. 가족 친구와 가기엔 은근 협소한 느낌이 있어 커플들에게 추천드리고 싶네요ㅎㅎ,2019.12.26,2019.12.26
전주 어울림 한옥스테이,5,굿굿굿굿굿,2019.12.21,2019.12.21
전주 어울림 한옥스테이,5,숙소는 정말 마음에 들었습니다~특가로 정말 저렴하게 갔는데요! 생수도있고 토스트에 정말 서비스에 놀랐구요  방도 너무 아늑하고 정말 마음에 들었어요  전주가면 전 무조건 여기입니다^^,2019.12.06,2019.12.06
전주 어울림 한옥스테이,5,날이 추웠는데 방 온도도 훈훈하고 침구류도 바싹하게 잘 말라 있어서 3일 내내 꿀잠자고 잘 있다 갑니다 ❤️,2019.12.01,2019.12.01
전주 어울림 한옥스테이,5,이불 푹신하고 좋은 냄새 나고 바닥도 뜨끈해서 꿀잠잤습니다ㅎㅎ수압도 쎄고 뜨거운 물도 잘 나왔구요전주에 재방문 하게 되면 또 여기서 묵을겁니당,2019.11.12,2019.11.12
전주 어울림 한옥스테이,5,깨끗하고 예쁘구 한거 같아여 지내고 가기 넘넘 좋아영ㅎ,2019.10.04,2019.10.04
전주 어울림 한옥스테이,5,깔끔하고 조용하고 좋아요,2019.09.27,2019.09.27
전주 어울림 한옥스테이,5,가격이 저럼한 거에 비해청결하고 있을 건 다 있고 아늑해서 좋았어요!!,2019.09.21,2019.09.21
전주 어울림 한옥스테이,5,조용하고 깨끗해서 좋아요ㅎㅎ,2019.08.30,2019.08.30
전주 어울림 한옥스테이,4,"30분 일찍도착하였는데도 친절히 안내해주시고,살짝더운 날씨에 곧 오미자차를 시원하게 주시면서 이용 안내해주셨어요.너무 편안히 잘 쉬었습니다.한옥마을 내에 위치해있어 구경하다 잠시 쉬었다 다시 놀러 나가고,한옥마을 근처 구경나갔다가 숙소를 찾아오기도 좋았어요.더보기",2019.08.27,2019.08.27
전주 어울림 한옥스테이,5,가성비 좋아요! 엄청 친절하시구 잘 자고 갑니다~~,2019.08.13,2019.08.13
전주 어울림 한옥스테이,5,숙소는 깨끗했어요다만 ㅜ 모기가 좀 많더라구요그건 ㅜ 어쩔수없었지만물도 잘나오구 ^^또 전주에오면 재방문 할께요더보기,2019.08.12,2019.08.12
전주 어울림 한옥스테이,5,친절. 깨끗. 한옥마을 내 좋은 위치. 정원도 아기자기 예쁘고. 자수가 예쁜 하얀색 이불에서 햇빛에 말린 빨래 냄새가 나요~ ^_^ 잘 쉬다 왔습니다. 감사합니다~,2019.05.21,2019.05.21
